,fiscal_year,year,parent_id,classification_description,Sequence_Level_Number,current_fiscal_year_to_date_gross_outlays_amount,parent_cls_desc,parent_class_helper,subclass_helper
5661,2021,2021,48214704.0,National Service Life Insurance Fund,4,-60743484.0,Undistributed Offsetting Receipts:,,222.0
5662,2021,2021,48214704.0,United States Government Life Insurance Fund,4,-39345.0703125,Undistributed Offsetting Receipts:,,222.0
5663,2021,2021,48214689.0,Corps of Engineers,3,-62596712.0,Undistributed Offsetting Receipts:,,222.0
5664,2021,2021,48214689.0,Other Defense Civil Programs:,3,,Undistributed Offsetting Receipts:,,222.0
5665,2021,2021,48214708.0,Military Retirement Fund,4,-45975994368.0,Undistributed Offsetting Receipts:,,222.0
5666,2021,2021,48214708.0,Educational Benefits Fund,4,-46997420.0,Undistributed Offsetting Receipts:,,222.0
5667,2021,2021,48214708.0,Armed Forces Retirement Home,4,-47914.21875,Undistributed Offsetting Receipts:,,222.0
5668,2021,2021,48214689.0,Environmental Protection Agency,3,-76979776.0,Undistributed Offsetting Receipts:,,222.0
5669,2021,2021,48214689.0,Office of Personnel Management:,3,,Undistributed Offsetting Receipts:,,222.0
5670,2021,2021,48214713.0,Civil Service Retirement and Disability Fund,4,-23188264960.0,Undistributed Offsetting Receipts:,,222.0
5671,2021,2021,48214689.0,Social Security Administration:,3,,Undistributed Offsetting Receipts:,,222.0
5672,2021,2021,48214715.0,Federal Old-Age and Survivors Insurance Trust Fund,4,-70535323648.0,Undistributed Offsetting Receipts:,,222.0
5673,2021,2021,48214715.0,Federal Disability Insurance Trust Fund,4,-2717898496.0,Undistributed Offsetting Receipts:,,222.0
5674,2021,2021,48214689.0,Independent Agencies:,3,,Undistributed Offsetting Receipts:,,222.0
5675,2021,2021,48214718.0,Railroad Retirement Board,4,-29921448.0,Undistributed Offsetting Receipts:,,222.0
5676,2021,2021,48214718.0,Other,4,-11825583.0,Undistributed Offsetting Receipts:,,222.0
5677,2021,2021,48214689.0,Other,3,-165759280.0,Undistributed Offsetting Receipts:,,222.0
5678,2021,2021,48214689.0,Total--Interest Received by Trust Funds,3,-149578743808.0,Undistributed Offsetting Receipts:,,222.0
5679,2021,2021,48214660.0,Rents and Royalties on the Outer Continental Shelf Lands,2,,Undistributed Offsetting Receipts:,,222.0
5680,2021,2021,48214660.0,Spectrum Auction Proceeds,2,-4476093440.0,Undistributed Offsetting Receipts:,,222.0
5681,2021,2021,48214660.0,Spectrum Relocation Activities,2,,Undistributed Offsetting Receipts:,,222.0
5682,2021,2021,48214660.0,Total--Undistributed Offsetting Receipts,2,-264742354944.0,Undistributed Offsetting Receipts:,,222.0
5683,2021,2021,,Total Outlays,1,7459875323904.0,Total Outlays,223.0,0.0
5684,2021,2021,48214730.0,Total On-Budget,2,6361726320640.0,Total Outlays,,223.0
5685,2021,2021,48214730.0,Total Off-Budget,2,1098149265408.0,Total Outlays,,223.0
5686,2021,2021,,Total Surplus (+) or Deficit (-),1,,Total Surplus (+) or Deficit (-),224.0,0.0
5687,2021,2021,48214733.0,Total On-Budget,2,,Total Surplus (+) or Deficit (-),,224.0
5688,2021,2021,48214733.0,Total Off-Budget,2,,Total Surplus (+) or Deficit (-),,224.0
5689,2022,2022,,Legislative Branch:,1,,Legislative Branch:,225.0,0.0
5690,2022,2022,50410087.0,Senate,2,1083878912.0,Legislative Branch:,,225.0
5691,2022,2022,50410087.0,House of Representatives,2,1675372416.0,Legislative Branch:,,225.0
5692,2022,2022,50410087.0,Joint Items,2,25672224.0,Legislative Branch:,,225.0
5693,2022,2022,50410087.0,Capitol Police,2,578059840.0,Legislative Branch:,,225.0
5694,2022,2022,50410087.0,Congressional Budget Office,2,59490240.0,Legislative Branch:,,225.0
5695,2022,2022,50410087.0,Architect of the Capitol,2,709985984.0,Legislative Branch:,,225.0
5696,2022,2022,50410087.0,Library of Congress,2,778749888.0,Legislative Branch:,,225.0
5697,2022,2022,50410087.0,Government Publishing Office,2,81382632.0,Legislative Branch:,,225.0
5698,2022,2022,50410087.0,Government Accountability Office,2,693198848.0,Legislative Branch:,,225.0
5699,2022,2022,50410087.0,United States Tax Court,2,57739692.0,Legislative Branch:,,225.0
5700,2022,2022,50410087.0,Other Legislative Branch Agencies,2,67683728.0,Legislative Branch:,,225.0
5701,2022,2022,50410087.0,Proprietary Receipts from the Public,2,,Legislative Branch:,,225.0
5702,2022,2022,50410087.0,Intrabudgetary Transactions,2,-7182388.5,Legislative Branch:,,225.0
5703,2022,2022,50410087.0,Total--Legislative Branch,2,5804032000.0,Legislative Branch:,,225.0
5704,2022,2022,,Judicial Branch:,1,,Judicial Branch:,226.0,0.0
5705,2022,2022,50410139.0,Supreme Court of the United States,2,124006728.0,Judicial Branch:,,226.0
5706,2022,2022,50410139.0,"Courts of Appeals, District Courts, and Other Judicial Services",2,8956971008.0,Judicial Branch:,,226.0
5707,2022,2022,50410139.0,Other,2,680777920.0,Judicial Branch:,,226.0
5708,2022,2022,50410139.0,Proprietary Receipts from the Public,2,,Judicial Branch:,,226.0
5709,2022,2022,50410139.0,Intrabudgetary Transactions,2,-891898688.0,Judicial Branch:,,226.0
5710,2022,2022,50410139.0,Total--Judicial Branch,2,8869857280.0,Judicial Branch:,,226.0
5711,2022,2022,,Department of Agriculture:,1,,Department of Agriculture:,227.0,0.0
5712,2022,2022,50410163.0,Agricultural Research Service,2,1610684928.0,Department of Agriculture:,,227.0
5713,2022,2022,50410163.0,National Institute of Food and Agriculture:,2,,Department of Agriculture:,,227.0
5714,2022,2022,50410170.0,Research and Education Activities,3,864584256.0,Department of Agriculture:,,227.0
5715,2022,2022,50410170.0,Extension Activities,3,564349056.0,Department of Agriculture:,,227.0
5716,2022,2022,50410170.0,Other,3,153947872.0,Department of Agriculture:,,227.0
5717,2022,2022,50410163.0,Animal and Plant Health Inspection Service,2,1881766016.0,Department of Agriculture:,,227.0
5718,2022,2022,50410163.0,Food Safety and Inspection Service,2,1147176704.0,Department of Agriculture:,,227.0
5719,2022,2022,50410163.0,Agricultural Marketing Service,2,2039073280.0,Department of Agriculture:,,227.0
5720,2022,2022,50410163.0,Risk Management Agency:,2,,Department of Agriculture:,,227.0
5721,2022,2022,50410198.0,Administrative and Operating Expenses,3,70830904.0,Department of Agriculture:,,227.0
5722,2022,2022,50410198.0,Federal Crop Insurance Corporation Fund,3,17102944256.0,Department of Agriculture:,,227.0
5723,2022,2022,50410163.0,Farm Service Agency:,2,,Department of Agriculture:,,227.0
5724,2022,2022,50410210.0,Salaries and Expenses,3,1103710080.0,Department of Agriculture:,,227.0
5725,2022,2022,50410210.0,USDA Supplemental Assistance,3,1991394.375,Department of Agriculture:,,227.0
5726,2022,2022,50410210.0,Agricultural Disaster Relief Fund,3,-67446.65625,Department of Agriculture:,,227.0
5727,2022,2022,50410210.0,Commodity Credit Corporation,3,12739447808.0,Department of Agriculture:,,227.0
5728,2022,2022,50410210.0,Tobacco Trust Fund,3,540609.5,Department of Agriculture:,,227.0
5729,2022,2022,50410210.0,Agricultural Credit Insurance Fund,3,566240256.0,Department of Agriculture:,,227.0
5730,2022,2022,50410210.0,Other,3,150778816.0,Department of Agriculture:,,227.0
5731,2022,2022,50410210.0,Total--Farm Service Agency,3,14562641920.0,Department of Agriculture:,,227.0
5732,2022,2022,50410163.0,Natural Resources Conservation Service:,2,,Department of Agriculture:,,227.0
5733,2022,2022,50410243.0,Conservation Operations,3,801850560.0,Department of Agriculture:,,227.0
5734,2022,2022,50410243.0,Farm Security and Rural Investment Programs,3,3207602688.0,Department of Agriculture:,,227.0
5735,2022,2022,50410243.0,Other,3,277332096.0,Department of Agriculture:,,227.0
5736,2022,2022,50410163.0,Rural Development,2,320745760.0,Department of Agriculture:,,227.0
5737,2022,2022,50410163.0,Rural Housing Service:,2,,Department of Agriculture:,,227.0
5738,2022,2022,50410256.0,Rural Housing Insurance Fund,3,508925344.0,Department of Agriculture:,,227.0
5739,2022,2022,50410256.0,Rental Assistance Program,3,1337477376.0,Department of Agriculture:,,227.0
5740,2022,2022,50410256.0,Other,3,410573120.0,Department of Agriculture:,,227.0
5741,2022,2022,50410163.0,Rural Utilities Service:,2,,Department of Agriculture:,,227.0
5742,2022,2022,50410264.0,Rural Electrification and Telecommunications Fund,3,1342228224.0,Department of Agriculture:,,227.0
5743,2022,2022,50410264.0,Other,3,1084697216.0,Department of Agriculture:,,227.0
5744,2022,2022,50410163.0,Foreign Agricultural Service,2,2636075520.0,Department of Agriculture:,,227.0
5745,2022,2022,50410163.0,Food and Nutrition Service:,2,,Department of Agriculture:,,227.0
5746,2022,2022,50410271.0,Supplemental Nutrition Assistance Program,3,148513505280.0,Department of Agriculture:,,227.0
5747,2022,2022,50410271.0,Child Nutrition Programs,3,37212704768.0,Department of Agriculture:,,227.0
5748,2022,2022,50410271.0,"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",3,5608716800.0,Department of Agriculture:,,227.0
5749,2022,2022,50410271.0,Other,3,890259776.0,Department of Agriculture:,,227.0
5750,2022,2022,50410271.0,Total--Food and Nutrition Service,3,192225181696.0,Department of Agriculture:,,227.0
5751,2022,2022,50410163.0,Forest Service:,2,,Department of Agriculture:,,227.0
5752,2022,2022,50410277.0,National Forest System,3,1893322880.0,Department of Agriculture:,,227.0
5753,2022,2022,50410277.0,Capital Improvement and Maintenance,3,171085328.0,Department of Agriculture:,,227.0
5754,2022,2022,50410277.0,Wildland Fire Management,3,4120272128.0,Department of Agriculture:,,227.0
5755,2022,2022,50410277.0,Forest Service Permanent Appropriations,3,483850464.0,Department of Agriculture:,,227.0
5756,2022,2022,50410277.0,Other,3,1816052480.0,Department of Agriculture:,,227.0
5757,2022,2022,50410277.0,Total--Forest Service,3,8484583424.0,Department of Agriculture:,,227.0
5758,2022,2022,50410163.0,Other,2,11440465920.0,Department of Agriculture:,,227.0
5759,2022,2022,50410163.0,Proprietary Receipts from the Public,2,19528.390625,Department of Agriculture:,,227.0
5760,2022,2022,50410163.0,Intrabudgetary Transactions,2,-19903050.0,Department of Agriculture:,,227.0
5761,2022,2022,50410163.0,Total--Department of Agriculture,2,264055848960.0,Department of Agriculture:,,227.0
5762,2022,2022,,Department of Commerce:,1,,Department of Commerce:,228.0,0.0
5763,2022,2022,50410288.0,Economic Development Administration,2,935481792.0,Department of Commerce:,,228.0
5764,2022,2022,50410288.0,Bureau of the Census,2,1617737728.0,Department of Commerce:,,228.0
5765,2022,2022,50410288.0,International Trade Administration,2,542323904.0,Department of Commerce:,,228.0
5766,2022,2022,50410288.0,National Oceanic and Atmospheric Administration,2,6277261312.0,Department of Commerce:,,228.0
5767,2022,2022,50410288.0,National Institute of Standards and Technology,2,1238955136.0,Department of Commerce:,,228.0
5768,2022,2022,50410288.0,National Telecommunications and Information Administration,2,1267988224.0,Department of Commerce:,,228.0
5769,2022,2022,50410288.0,Other,2,135305120.0,Department of Commerce:,,228.0
5770,2022,2022,50410288.0,Proprietary Receipts from the Public,2,,Department of Commerce:,,228.0
5771,2022,2022,50410288.0,Intrabudgetary Transactions,2,-3810780.5,Department of Commerce:,,228.0
5772,2022,2022,50410288.0,Offsetting Governmental Receipts,2,,Department of Commerce:,,228.0
5773,2022,2022,50410288.0,Total--Department of Commerce,2,12011242496.0,Department of Commerce:,,228.0
5774,2022,2022,,Department of Defense--Military Programs:,1,,Department of Defense--Military Programs:,229.0,0.0
5775,2022,2022,50410302.0,Military Personnel:,2,,Department of Defense--Military Programs:,,229.0
5776,2022,2022,50410303.0,Department of the Army,3,67782815744.0,Department of Defense--Military Programs:,,229.0
5777,2022,2022,50410303.0,Department of the Navy,3,57018089472.0,Department of Defense--Military Programs:,,229.0
5778,2022,2022,50410303.0,Department of the Air Force,3,45406269440.0,Department of Defense--Military Programs:,,229.0
5779,2022,2022,50410303.0,Defense Agencies,3,10569341952.0,Department of Defense--Military Programs:,,229.0
5780,2022,2022,50410303.0,Total--Military Personnel,3,180776517632.0,Department of Defense--Military Programs:,,229.0
5781,2022,2022,50410302.0,Operation and Maintenance:,2,,Department of Defense--Military Programs:,,229.0
5782,2022,2022,50410309.0,Department of the Army,3,66314334208.0,Department of Defense--Military Programs:,,229.0
5783,2022,2022,50410309.0,Department of the Navy,3,70756958208.0,Department of Defense--Military Programs:,,229.0
5784,2022,2022,50410309.0,Department of the Air Force,3,66410749952.0,Department of Defense--Military Programs:,,229.0
5785,2022,2022,50410309.0,Defense Agencies,3,87726678016.0,Department of Defense--Military Programs:,,229.0
5786,2022,2022,50410309.0,Total--Operation and Maintenance,3,291208724480.0,Department of Defense--Military Programs:,,229.0
5787,2022,2022,50410302.0,International Reconstruction and Other Assistance:,2,,Department of Defense--Military Programs:,,229.0
5788,2022,2022,50410315.0,Department of the Army,3,,Department of Defense--Military Programs:,,229.0
5789,2022,2022,50410302.0,Procurement:,2,,Department of Defense--Military Programs:,,229.0
5790,2022,2022,50410317.0,Department of the Army,3,23221211136.0,Department of Defense--Military Programs:,,229.0
5791,2022,2022,50410317.0,Department of the Navy,3,56225615872.0,Department of Defense--Military Programs:,,229.0
5792,2022,2022,50410317.0,Department of the Air Force,3,48377020416.0,Department of Defense--Military Programs:,,229.0
5793,2022,2022,50410317.0,Defense Agencies,3,8353201152.0,Department of Defense--Military Programs:,,229.0
5794,2022,2022,50410317.0,Total--Procurement,3,136177049600.0,Department of Defense--Military Programs:,,229.0
5795,2022,2022,50410302.0,"Research, Development, Test, and Evaluation:",2,,Department of Defense--Military Programs:,,229.0
5796,2022,2022,50410323.0,Department of the Army,3,14230604800.0,Department of Defense--Military Programs:,,229.0
5797,2022,2022,50410323.0,Department of the Navy,3,20012693504.0,Department of Defense--Military Programs:,,229.0
5798,2022,2022,50410323.0,Department of the Air Force,3,45796720640.0,Department of Defense--Military Programs:,,229.0
5799,2022,2022,50410323.0,Defense Agencies,3,27019046912.0,Department of Defense--Military Programs:,,229.0
5800,2022,2022,50410323.0,"Total--Research, Development, Test, and Evaluation",3,107059068928.0,Department of Defense--Military Programs:,,229.0
5801,2022,2022,50410302.0,Military Construction:,2,,Department of Defense--Military Programs:,,229.0
5802,2022,2022,50410329.0,Department of the Army,3,1507084544.0,Department of Defense--Military Programs:,,229.0
5803,2022,2022,50410329.0,Department of the Navy,3,3571127040.0,Department of Defense--Military Programs:,,229.0
5804,2022,2022,50410329.0,Department of the Air Force,3,1841163648.0,Department of Defense--Military Programs:,,229.0
5805,2022,2022,50410329.0,Defense Agencies,3,2806178816.0,Department of Defense--Military Programs:,,229.0
5806,2022,2022,50410329.0,Total--Military Construction,3,9725553664.0,Department of Defense--Military Programs:,,229.0
5807,2022,2022,50410302.0,Family Housing:,2,,Department of Defense--Military Programs:,,229.0
5808,2022,2022,50410335.0,Department of the Army,3,486123328.0,Department of Defense--Military Programs:,,229.0
5809,2022,2022,50410335.0,Department of the Navy,3,486391584.0,Department of Defense--Military Programs:,,229.0
5810,2022,2022,50410335.0,Department of the Air Force,3,357092864.0,Department of Defense--Military Programs:,,229.0
5811,2022,2022,50410335.0,Defense Agencies,3,93343000.0,Department of Defense--Military Programs:,,229.0
5812,2022,2022,50410302.0,Revolving and Management Funds:,2,,Department of Defense--Military Programs:,,229.0
5813,2022,2022,50410340.0,Department of the Navy,3,232043584.0,Department of Defense--Military Programs:,,229.0
5814,2022,2022,50410340.0,Defense Agencies:,3,,Department of Defense--Military Programs:,,229.0
5815,2022,2022,50410344.0,Working Capital Fund,4,1276556544.0,Department of Defense--Military Programs:,,229.0
5816,2022,2022,50410344.0,Other,4,-153527024.0,Department of Defense--Military Programs:,,229.0
5817,2022,2022,50410302.0,Trust Funds:,2,,Department of Defense--Military Programs:,,229.0
5818,2022,2022,50410348.0,Department of the Army,3,4811339.5,Department of Defense--Military Programs:,,229.0
5819,2022,2022,50410348.0,Department of the Navy,3,35991988.0,Department of Defense--Military Programs:,,229.0
5820,2022,2022,50410348.0,Department of the Air Force,3,4844549.0,Department of Defense--Military Programs:,,229.0
5821,2022,2022,50410348.0,Defense Agencies,3,546002112.0,Department of Defense--Military Programs:,,229.0
5822,2022,2022,50410302.0,Proprietary Receipts from the Public:,2,,Department of Defense--Military Programs:,,229.0
5823,2022,2022,50410353.0,Department of the Army,3,,Department of Defense--Military Programs:,,229.0
5824,2022,2022,50410353.0,Department of the Navy,3,,Department of Defense--Military Programs:,,229.0
5825,2022,2022,50410353.0,Department of the Air Force,3,,Department of Defense--Military Programs:,,229.0
5826,2022,2022,50410353.0,Defense Agencies,3,,Department of Defense--Military Programs:,,229.0
5827,2022,2022,50410302.0,Intrabudgetary Transactions:,2,,Department of Defense--Military Programs:,,229.0
5828,2022,2022,50410358.0,Department of the Army,3,-13026083.0,Department of Defense--Military Programs:,,229.0
5829,2022,2022,50410358.0,Department of the Navy,3,-66938548.0,Department of Defense--Military Programs:,,229.0
5830,2022,2022,50410358.0,Department of the Air Force,3,-329114784.0,Department of Defense--Military Programs:,,229.0
5831,2022,2022,50410358.0,Defense Agencies,3,-21675686.0,Department of Defense--Military Programs:,,229.0
5832,2022,2022,50410302.0,Offsetting Governmental Receipts:,2,,Department of Defense--Military Programs:,,229.0
5833,2022,2022,50410363.0,Department of the Army,3,,Department of Defense--Military Programs:,,229.0
5834,2022,2022,50410363.0,Defense Agencies,3,,Department of Defense--Military Programs:,,229.0
5835,2022,2022,50410302.0,Total--Department of Defense--Military Programs,2,727885807616.0,Department of Defense--Military Programs:,,229.0
5836,2022,2022,,Department of Education:,1,,Department of Education:,230.0,0.0
5837,2022,2022,50410367.0,Office of Elementary and Secondary Education:,2,,Department of Education:,,230.0
5838,2022,2022,50410368.0,Accelerating Achievement and Ensuring Equity,3,16671380480.0,Department of Education:,,230.0
5839,2022,2022,50410368.0,Impact Aid,3,1370954624.0,Department of Education:,,230.0
5840,2022,2022,50410368.0,Education Improvement Programs,3,5178279424.0,Department of Education:,,230.0
5841,2022,2022,50410368.0,Other,3,79589662720.0,Department of Education:,,230.0
5842,2022,2022,50410368.0,Total--Office of Elementary and Secondary Education,3,102810279936.0,Department of Education:,,230.0
5843,2022,2022,50410367.0,Office of Innovation and Improvement,2,818038976.0,Department of Education:,,230.0
5844,2022,2022,50410367.0,Office of English Language Acquisition,2,753477824.0,Department of Education:,,230.0
5845,2022,2022,50410367.0,Office of Special Education and Rehabilitative Services:,2,,Department of Education:,,230.0
5846,2022,2022,50410377.0,Special Education,3,14543803392.0,Department of Education:,,230.0
5847,2022,2022,50410377.0,Rehabilitation Services and Disability Research,3,3127106560.0,Department of Education:,,230.0
5848,2022,2022,50410377.0,Special Institutions for Persons with Disabilities,3,303196160.0,Department of Education:,,230.0
5849,2022,2022,50410367.0,Office of Vocational and Adult Education,2,1885204736.0,Department of Education:,,230.0
5850,2022,2022,50410367.0,Office of Postsecondary Education:,2,,Department of Education:,,230.0
5851,2022,2022,50410382.0,Higher Education,3,2488696320.0,Department of Education:,,230.0
5852,2022,2022,50410382.0,Other,3,534096896.0,Department of Education:,,230.0
5853,2022,2022,50410382.0,Total--Office of Postsecondary Education,3,3022793216.0,Department of Education:,,230.0
5854,2022,2022,50410367.0,Office of Federal Student Aid:,2,,Department of Education:,,230.0
5855,2022,2022,50410386.0,Student Financial Assistance,3,28114397184.0,Department of Education:,,230.0
5856,2022,2022,50410386.0,Student Aid Administration,3,2001513856.0,Department of Education:,,230.0
5857,2022,2022,50410386.0,Federal Student Loan Reserve Fund,3,1188332928.0,Department of Education:,,230.0
5858,2022,2022,50410386.0,Federal Direct Student Loans,3,473445367808.0,Department of Education:,,230.0
5859,2022,2022,50410386.0,Federal Family Education Loans,3,34894082048.0,Department of Education:,,230.0
5860,2022,2022,50410386.0,Other,3,187897792.0,Department of Education:,,230.0
5861,2022,2022,50410386.0,Total--Office of Federal Student Aid,3,539831599104.0,Department of Education:,,230.0
5862,2022,2022,50410367.0,Institute of Education Sciences,2,659303552.0,Department of Education:,,230.0
5863,2022,2022,50410367.0,Departmental Management,2,608162688.0,Department of Education:,,230.0
5864,2022,2022,50410367.0,Other,2,94256672.0,Department of Education:,,230.0
5865,2022,2022,50410367.0,Proprietary Receipts from the Public,2,,Department of Education:,,230.0
5866,2022,2022,50410367.0,Intrabudgetary Transactions,2,15230751.0,Department of Education:,,230.0
5867,2022,2022,50410367.0,Total--Department of Education,2,668472442880.0,Department of Education:,,230.0
5868,2022,2022,,Department of Energy:,1,,Department of Energy:,231.0,0.0
5869,2022,2022,50410400.0,National Nuclear Security Administration:,2,,Department of Energy:,,231.0
5870,2022,2022,50410401.0,Naval Reactors,3,1463613696.0,Department of Energy:,,231.0
5871,2022,2022,50410401.0,Weapons Activities,3,14026967040.0,Department of Energy:,,231.0
5872,2022,2022,50410401.0,Defense Nuclear Nonproliferation,3,2199780352.0,Department of Energy:,,231.0
5873,2022,2022,50410401.0,Other,3,458608832.0,Department of Energy:,,231.0
5874,2022,2022,50410400.0,Environmental and Other Defense Activities:,2,,Department of Energy:,,231.0
5875,2022,2022,50410406.0,Defense Environmental Cleanup,3,6800523776.0,Department of Energy:,,231.0
5876,2022,2022,50410406.0,Other Defense Activities,3,957252736.0,Department of Energy:,,231.0
5877,2022,2022,50410406.0,Defense Nuclear Waste Disposal,3,988685.625,Department of Energy:,,231.0
5878,2022,2022,50410400.0,Energy Programs:,2,,Department of Energy:,,231.0
5879,2022,2022,50410411.0,Science,3,7143435776.0,Department of Energy:,,231.0
5880,2022,2022,50410411.0,Energy Supply,3,2104416128.0,Department of Energy:,,231.0
5881,2022,2022,50410411.0,Energy Efficiency and Renewable Energy,3,2452310528.0,Department of Energy:,,231.0
5882,2022,2022,50410411.0,Fossil Energy Research and Development,3,725871232.0,Department of Energy:,,231.0
5883,2022,2022,50410411.0,Uranium Enrichment Decontamination and Decommissioning Fund,3,928862848.0,Department of Energy:,,231.0
5884,2022,2022,50410411.0,Advanced Technology Vehicles Manufacturing Loan Program,3,8483585.0,Department of Energy:,,231.0
5885,2022,2022,50410411.0,Title 17 Innovative Technology Loan Guarantee Program,3,59567000.0,Department of Energy:,,231.0
5886,2022,2022,50410411.0,Other,3,-9844881408.0,Department of Energy:,,231.0
5887,2022,2022,50410411.0,Total--Energy Programs,3,3578065920.0,Department of Energy:,,231.0
5888,2022,2022,50410400.0,Power Marketing Administration,2,4052956672.0,Department of Energy:,,231.0
5889,2022,2022,50410400.0,Departmental Administration,2,243497664.0,Department of Energy:,,231.0
5890,2022,2022,50410400.0,Proprietary Receipts from the Public,2,,Department of Energy:,,231.0
5891,2022,2022,50410400.0,Intrabudgetary Transactions,2,-2286447360.0,Department of Energy:,,231.0
5892,2022,2022,50410400.0,Offsetting Governmental Receipts,2,,Department of Energy:,,231.0
5893,2022,2022,50410400.0,Total--Department of Energy,2,31495806976.0,Department of Energy:,,231.0
5894,2022,2022,,Department of Health and Human Services:,1,,Department of Health and Human Services:,232.0,0.0
5895,2022,2022,50410427.0,Food and Drug Administration,2,4596788736.0,Department of Health and Human Services:,,232.0
5896,2022,2022,50410427.0,Health Resources and Services Administration,2,16128152576.0,Department of Health and Human Services:,,232.0
5897,2022,2022,50410427.0,Indian Health Service,2,6508192768.0,Department of Health and Human Services:,,232.0
5898,2022,2022,50410427.0,Centers for Disease Control and Prevention,2,16527884288.0,Department of Health and Human Services:,,232.0
5899,2022,2022,50410427.0,National Institutes of Health,2,40622870528.0,Department of Health and Human Services:,,232.0
5900,2022,2022,50410427.0,Substance Abuse and Mental Health Services Administration,2,7385019904.0,Department of Health and Human Services:,,232.0
5901,2022,2022,50410427.0,Agency for Healthcare Research and Quality,2,339024256.0,Department of Health and Human Services:,,232.0
5902,2022,2022,50410427.0,Centers for Medicare and Medicaid Services:,2,,Department of Health and Human Services:,,232.0
5903,2022,2022,50410435.0,Grants to States for Medicaid,3,591949594624.0,Department of Health and Human Services:,,232.0
5904,2022,2022,50410435.0,Payments to Health Care Trust Funds,3,469024178176.0,Department of Health and Human Services:,,232.0
5905,2022,2022,50410435.0,Children's Health Insurance Fund,3,16670268416.0,Department of Health and Human Services:,,232.0
5906,2022,2022,50410435.0,State Grants and Demonstrations,3,351525216.0,Department of Health and Human Services:,,232.0
5907,2022,2022,50410435.0,Federal Hospital Insurance Trust Fund:,3,,Department of Health and Human Services:,,232.0
5908,2022,2022,50410441.0,Benefit Payments,4,388677337088.0,Department of Health and Human Services:,,232.0
5909,2022,2022,50410441.0,Administrative Expenses,4,3478833408.0,Department of Health and Human Services:,,232.0
5910,2022,2022,50410441.0,Total--Federal Hospital Insurance Trust Fund,4,392156151808.0,Department of Health and Human Services:,,232.0
5911,2022,2022,50410435.0,Health Care Fraud and Abuse Control,3,2290850304.0,Department of Health and Human Services:,,232.0
5912,2022,2022,50410435.0,Federal Supplementary Medical Insurance Trust Fund:,3,,Department of Health and Human Services:,,232.0
5913,2022,2022,50410446.0,Benefit Payments,4,464988635136.0,Department of Health and Human Services:,,232.0
5914,2022,2022,50410446.0,Administrative Expenses,4,5303074304.0,Department of Health and Human Services:,,232.0
5915,2022,2022,50410446.0,Medicare Prescription Drugs:,4,,Department of Health and Human Services:,,232.0
5916,2022,2022,50410449.0,Benefit Payments,5,117889392640.0,Department of Health and Human Services:,,232.0
5917,2022,2022,50410446.0,Total--Federal Supplementary Medical Insurance Trust Fund,4,588181078016.0,Department of Health and Human Services:,,232.0
5918,2022,2022,50410435.0,Other,3,6808975360.0,Department of Health and Human Services:,,232.0
5919,2022,2022,50410435.0,Total--Centers for Medicare and Medicaid Services,3,2067432603648.0,Department of Health and Human Services:,,232.0
5920,2022,2022,50410427.0,Administration for Children and Families:,2,,Department of Health and Human Services:,,232.0
5921,2022,2022,50410455.0,Temporary Assistance for Needy Families,3,15288382464.0,Department of Health and Human Services:,,232.0
5922,2022,2022,50410455.0,Contingency Fund,3,610644480.0,Department of Health and Human Services:,,232.0
5923,2022,2022,50410455.0,Payments to States for Child Support Enforcement and Family Support Programs,3,4245626624.0,Department of Health and Human Services:,,232.0
5924,2022,2022,50410455.0,Low Income Home Energy Assistance,3,7239538688.0,Department of Health and Human Services:,,232.0
5925,2022,2022,50410455.0,Refugee and Entrant Assistance,3,7112340480.0,Department of Health and Human Services:,,232.0
5926,2022,2022,50410455.0,Child Care Entitlement to States,3,3205767168.0,Department of Health and Human Services:,,232.0
5927,2022,2022,50410455.0,Payments to States for the Child Care and Development Block Grant,3,22790371328.0,Department of Health and Human Services:,,232.0
5928,2022,2022,50410455.0,Social Services Block Grant,3,1491841792.0,Department of Health and Human Services:,,232.0
5929,2022,2022,50410455.0,Children and Families Services Programs,3,13852902400.0,Department of Health and Human Services:,,232.0
5930,2022,2022,50410455.0,Payments to States for Foster Care and Adoption Assistance,3,9173183488.0,Department of Health and Human Services:,,232.0
5931,2022,2022,50410455.0,Other,3,690240832.0,Department of Health and Human Services:,,232.0
5932,2022,2022,50410455.0,Total--Administration for Children and Families,3,85700837376.0,Department of Health and Human Services:,,232.0
5933,2022,2022,50410427.0,Administration for Community Living,2,2719296256.0,Department of Health and Human Services:,,232.0
5934,2022,2022,50410427.0,Departmental Management,2,93644701696.0,Department of Health and Human Services:,,232.0
5935,2022,2022,50410427.0,Other,2,772843648.0,Department of Health and Human Services:,,232.0
5936,2022,2022,50410427.0,Proprietary Receipts from the Public,2,,Department of Health and Human Services:,,232.0
5937,2022,2022,50410427.0,Intrabudgetary Transactions:,2,,Department of Health and Human Services:,,232.0
5938,2022,2022,50410472.0,Payments for Health Insurance for the Aged:,3,,Department of Health and Human Services:,,232.0
5939,2022,2022,50410473.0,Federal Supplementary Medical Insurance Trust Fund,4,-434952011776.0,Department of Health and Human Services:,,232.0
5940,2022,2022,50410472.0,Payments for Tax and Other Credits:,3,,Department of Health and Human Services:,,232.0
